"Incident Counts, Trend"
"All Districts"

"",,,"Year",,,,
"West Hartford School District","=""1550011""","Sexually Related Behavior",14,10,18,11,33
"West Hartford School District","=""1550011""","Personally Threatening Behavior",107,84,118,99,111
"West Hartford School District","=""1550011""","Theft Related Behaviors",27,23,20,24,42
"West Hartford School District","=""1550011""","Physical and Verbal Confrontation",61,66,98,131,98
"West Hartford School District","=""1550011""","Fighting and Battery",75,62,80,80,99
"West Hartford School District","=""1550011""","Property Damage",10,10,8,7,10
"West Hartford School District","=""1550011""","Weapons",7,"*",9,10,"*"
"West Hartford School District","=""1550011""","Drugs, Alcohol, Tobacco",29,29,27,43,53
"West Haven School District","=""1560011""","Violent Crimes Against Persons",6,"*","*","*",6
"West Haven School District","=""1560011""","School Policy Violations",1322,1294,869,535,616
"West Haven School District","=""1560011""","Sexually Related Behavior",16,12,11,"*","*"
"West Haven School District","=""1560011""","Personally Threatening Behavior",54,36,28,27,26
"West Haven School District","=""1560011""","Theft Related Behaviors",18,"*",31,"*",12
"West Haven School District","=""1560011""","Physical and Verbal Confrontation",216,106,137,111,137
"West Haven School District","=""1560011""","Fighting and Battery",104,101,62,55,66
"West Haven School District","=""1560011""","Property Damage",10,9,16,"*","*"
"West Haven School District","=""1560011""","Weapons",15,20,14,9,17
"West Haven School District","=""1560011""","Drugs, Alcohol, Tobacco",70,31,39,18,25
"Westbrook School District","=""1540011""","Violent Crimes Against Persons",0,0,0,0,0
"Westbrook School District","=""1540011""","School Policy Violations",239,64,50,"*","*"
"Westbrook School District","=""1540011""","Sexually Related Behavior","*","*",0,"*",0
"Westbrook School District","=""1540011""","Personally Threatening Behavior",8,"*","*",0,0
"Westbrook School District","=""1540011""","Theft Related Behaviors",0,"*","*",0,0
"Westbrook School District","=""1540011""","Physical and Verbal Confrontation","*","*","*",0,"*"
"Westbrook School District","=""1540011""","Fighting and Battery",7,11,"*","*","*"
"Westbrook School District","=""1540011""","Property Damage","*","*","*",0,"*"
"Westbrook School District","=""1540011""","Weapons",0,"*","*",0,"*"
"Westbrook School District","=""1540011""","Drugs, Alcohol, Tobacco",39,14,"*",0,"*"
"Weston School District","=""1570011""","Violent Crimes Against Persons",0,0,0,0,0
"Weston School District","=""1570011""","School Policy Violations",20,37,25,12,31
"Weston School District","=""1570011""","Sexually Related Behavior",0,"*",0,0,0
"Weston School District","=""1570011""","Personally Threatening Behavior","*",17,7,"*","*"
"Weston School District","=""1570011""","Theft Related Behaviors","*","*",0,0,0
"Weston School District","=""1570011""","Physical and Verbal Confrontation","*",0,6,"*",16
"Weston School District","=""1570011""","Fighting and Battery","*","*","*",6,7
"Weston School District","=""1570011""","Property Damage",0,0,0,0,0
"Weston School District","=""1570011""","Weapons","*","*","*","*",0
"Weston School District","=""1570011""","Drugs, Alcohol, Tobacco","*",7,6,"*",11
"Westport School District","=""1580011""","Violent Crimes Against Persons","*",0,0,0,0
"Westport School District","=""1580011""","School Policy Violations",53,34,61,48,40
"Westport School District","=""1580011""","Sexually Related Behavior",0,"*","*",9,6
"Westport School District","=""1580011""","Personally Threatening Behavior","*","*",28,19,20
"Westport School District","=""1580011""","Theft Related Behaviors",15,"*",9,11,"*"
"Westport School District","=""1580011""","Physical and Verbal Confrontation","*","*",15,6,14
"Westport School District","=""1580011""","Fighting and Battery",15,7,18,14,13
"Westport School District","=""1580011""","Property Damage","*",0,0,"*",0
"Westport School District","=""1580011""","Weapons",6,0,"*","*","*"
"Westport School District","=""1580011""","Drugs, Alcohol, Tobacco",9,"*","*",20,14
"Wethersfield School District","=""1590011""","Violent Crimes Against Persons","*",0,"*",0,"*"
"Wethersfield School District","=""1590011""","School Policy Violations",132,214,143,99,128
"Wethersfield School District","=""1590011""","Sexually Related Behavior","*","*","*",0,"*"
"Wethersfield School District","=""1590011""","Personally Threatening Behavior",31,16,29,24,46
"Wethersfield School District","=""1590011""","Theft Related Behaviors",14,14,14,"*","*"
"Wethersfield School District","=""1590011""","Physical and Verbal Confrontation",13,19,9,26,40
"Wethersfield School District","=""1590011""","Fighting and Battery",18,15,29,31,51
"Wethersfield School District","=""1590011""","Property Damage","*","*","*",6,"*"
"Wethersfield School District","=""1590011""","Weapons",6,"*",6,8,"*"
"Wethersfield School District","=""1590011""","Drugs, Alcohol, Tobacco",13,6,"*",7,"*"
"Willington School District","=""1600011""","Violent Crimes Against Persons",0,"*",0,0,0
"Willington School District","=""1600011""","School Policy Violations",7,11,"*",9,"*"
"Willington School District","=""1600011""","Sexually Related Behavior",0,"*","*",0,0
"Willington School District","=""1600011""","Personally Threatening Behavior",8,"*","*",7,"*"
"Willington School District","=""1600011""","Theft Related Behaviors","*","*",0,0,0
"Willington School District","=""1600011""","Physical and Verbal Confrontation","*",6,"*","*","*"
"Willington School District","=""1600011""","Fighting and Battery",7,"*",7,"*","*"
"Willington School District","=""1600011""","Property Damage",0,0,6,0,0
"Willington School District","=""1600011""","Weapons",0,"*","*",0,"*"
"Willington School District","=""1600011""","Drugs, Alcohol, Tobacco","*",0,0,"*",0
"Wilton School District","=""1610011""","Violent Crimes Against Persons",0,0,0,0,0
"Wilton School District","=""1610011""","School Policy Violations",21,16,15,54,26
"Wilton School District","=""1610011""","Sexually Related Behavior",0,0,"*","*","*"
"Wilton School District","=""1610011""","Personally Threatening Behavior","*",8,9,"*","*"
"Wilton School District","=""1610011""","Theft Related Behaviors","*",0,"*","*","*"
"Wilton School District","=""1610011""","Physical and Verbal Confrontation","*","*","*","*","*"
"Wilton School District","=""1610011""","Fighting and Battery",9,"*",8,"*",11
"Wilton School District","=""1610011""","Property Damage","*",6,0,0,"*"
"Wilton School District","=""1610011""","Weapons","*","*",0,0,"*"
"Wilton School District","=""1610011""","Drugs, Alcohol, Tobacco",20,15,"*",10,"*"
"Winchester School District","=""1620011""","Violent Crimes Against Persons",0,"*","*","*",0
"Winchester School District","=""1620011""","School Policy Violations",23,29,7,"*","*"
"Winchester School District","=""1620011""","Sexually Related Behavior","*",0,"*",0,"*"
"Winchester School District","=""1620011""","Personally Threatening Behavior",13,20,"*","*","*"
"Winchester School District","=""1620011""","Theft Related Behaviors","*","*",0,0,0
"Winchester School District","=""1620011""","Physical and Verbal Confrontation",7,18,"*","*",0
"Winchester School District","=""1620011""","Fighting and Battery","*","*",9,11,16
"Winchester School District","=""1620011""","Property Damage",0,0,"*","*",0
"Winchester School District","=""1620011""","Weapons",0,0,0,"*",0
"Winchester School District","=""1620011""","Drugs, Alcohol, Tobacco",0,0,"*","*",0
"Windham School District","=""1630011""","Violent Crimes Against Persons","*","*","*","*",0
"Windham School District","=""1630011""","School Policy Violations",1517,1382,1534,873,977
"Windham School District","=""1630011""","Sexually Related Behavior",37,27,27,21,14
"Windham School District","=""1630011""","Personally Threatening Behavior",549,276,164,146,157
"Windham School District","=""1630011""","Theft Related Behaviors",41,33,36,36,38
"Windham School District","=""1630011""","Physical and Verbal Confrontation",159,249,230,261,323
"Windham School District","=""1630011""","Fighting and Battery",586,429,356,208,230
"Windham School District","=""1630011""","Property Damage",78,85,59,45,63
"Windham School District","=""1630011""","Weapons",12,10,23,17,10
"Windham School District","=""1630011""","Drugs, Alcohol, Tobacco",21,23,46,15,11
"Windsor Locks School District","=""1650011""","Violent Crimes Against Persons",0,"*","*",0,"*"
"Windsor Locks School District","=""1650011""","School Policy Violations",222,174,216,177,182
"Windsor Locks School District","=""1650011""","Sexually Related Behavior",10,14,"*",8,"*"
"Windsor Locks School District","=""1650011""","Personally Threatening Behavior",41,32,27,24,27
"Windsor Locks School District","=""1650011""","Theft Related Behaviors","*","*",11,"*",13
"Windsor Locks School District","=""1650011""","Physical and Verbal Confrontation",33,41,24,24,12
"Windsor Locks School District","=""1650011""","Fighting and Battery",26,47,35,41,53
"Windsor Locks School District","=""1650011""","Property Damage","*","*",6,"*","*"
"Windsor Locks School District","=""1650011""","Weapons",6,"*","*","*",6
"Windsor Locks School District","=""1650011""","Drugs, Alcohol, Tobacco",16,8,10,9,17
"Windsor School District","=""1640011""","Violent Crimes Against Persons","*","*","*",0,0
"Windsor School District","=""1640011""","School Policy Violations",827,653,805,892,987
"Windsor School District","=""1640011""","Sexually Related Behavior","*","*",6,"*","*"
"Windsor School District","=""1640011""","Personally Threatening Behavior",104,54,62,58,44
"Windsor School District","=""1640011""","Theft Related Behaviors",37,21,34,37,26
"Windsor School District","=""1640011""","Physical and Verbal Confrontation",97,108,173,127,148
"Windsor School District","=""1640011""","Fighting and Battery",141,138,313,361,357
"Windsor School District","=""1640011""","Property Damage",12,"*",14,"*","*"
"Windsor School District","=""1640011""","Weapons",12,15,"*",8,"*"
"Windsor School District","=""1640011""","Drugs, Alcohol, Tobacco",25,21,15,18,13
"Wolcott School District","=""1660011""","Violent Crimes Against Persons","*","*",0,0,"*"
"Wolcott School District","=""1660011""","School Policy Violations",210,168,198,114,169
"Wolcott School District","=""1660011""","Sexually Related Behavior","*",0,"*","*","*"
"Wolcott School District","=""1660011""","Personally Threatening Behavior",34,25,16,13,16
"Wolcott School District","=""1660011""","Theft Related Behaviors",15,"*",11,7,"*"
"Wolcott School District","=""1660011""","Physical and Verbal Confrontation",37,19,21,26,14
"Wolcott School District","=""1660011""","Fighting and Battery",21,11,27,19,23
"Wolcott School District","=""1660011""","Property Damage",7,"*",0,"*","*"
"Wolcott School District","=""1660011""","Weapons","*","*","*","*",6
"Wolcott School District","=""1660011""","Drugs, Alcohol, Tobacco",18,6,10,9,8
"Woodbridge School District","=""1670011""","Violent Crimes Against Persons",0,0,0,0,0
"Woodbridge School District","=""1670011""","School Policy Violations",0,"*",0,0,0
"Woodbridge School District","=""1670011""","Sexually Related Behavior",0,0,0,0,0
"Woodbridge School District","=""1670011""","Personally Threatening Behavior",0,0,0,"*","*"
"Woodbridge School District","=""1670011""","Theft Related Behaviors","*",0,0,0,0
"Woodbridge School District","=""1670011""","Physical and Verbal Confrontation",0,0,"*",0,0
"Woodbridge School District","=""1670011""","Fighting and Battery","*","*",0,"*",0
"Woodbridge School District","=""1670011""","Property Damage",0,0,0,0,0
"Woodbridge School District","=""1670011""","Weapons",0,0,0,"*","*"
"Woodbridge School District","=""1670011""","Drugs, Alcohol, Tobacco",0,0,0,0,0
"Woodstock Academy District","=""9030022""","Violent Crimes Against Persons",0,0,0,0,0
"Woodstock Academy District","=""9030022""","School Policy Violations",159,81,77,69,53
"Woodstock Academy District","=""9030022""","Sexually Related Behavior","*",0,"*",12,6
"Woodstock Academy District","=""9030022""","Personally Threatening Behavior",28,"*","*",8,7
"Woodstock Academy District","=""9030022""","Theft Related Behaviors","*","*",8,"*",15
"Woodstock Academy District","=""9030022""","Physical and Verbal Confrontation",0,"*","*","*",0
"Woodstock Academy District","=""9030022""","Fighting and Battery",13,7,"*","*",9
"Woodstock Academy District","=""9030022""","Property Damage","*",0,"*","*","*"
"Woodstock Academy District","=""9030022""","Weapons","*","*","*","*",0
"Woodstock Academy District","=""9030022""","Drugs, Alcohol, Tobacco",9,10,14,23,15
"Woodstock School District","=""1690011""","Violent Crimes Against Persons",0,0,0,0,0
"Woodstock School District","=""1690011""","School Policy Violations",13,17,"*",16,"*"
"Woodstock School District","=""1690011""","Sexually Related Behavior","*","*","*",0,"*"
"Woodstock School District","=""1690011""","Personally Threatening Behavior",0,"*",7,"*","*"
"Woodstock School District","=""1690011""","Theft Related Behaviors",0,0,"*","*","*"
"Woodstock School District","=""1690011""","Physical and Verbal Confrontation",6,"*",0,"*","*"
"Woodstock School District","=""1690011""","Fighting and Battery","*","*","*",9,6
"Woodstock School District","=""1690011""","Property Damage","*",0,0,0,0
"Woodstock School District","=""1690011""","Weapons",0,0,0,0,0
"Woodstock School District","=""1690011""","Drugs, Alcohol, Tobacco",0,0,0,0,0

